ID,Text,Offensive,HateSpeech,Vulgarity,Violence
556,"RT @USER تعرفوا و انا سنجل بحس بأيه... ؟ 
بزهق صح  
لا...  مش دا  
يبقي بالوحده   ... لا مش كدا برضه.. 
علي فكره انت كنت قاي…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
557,@USER اي خل يتحملني عاد مشكلته,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
558,@USER عطلة و دوامنا دازين لنا رول المحكمة من أخيس ما رأيت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
559,مقطع من يبي انيكه واريحه  #موجب #خال #نحيف_للمتان #متين #سالب_بريده #موجب_القصيم #سالب #مبادل #فحل #مبادل_بريده #عمه #عمه_القصيم #قحبة #مفتوحة #تفريش #قحبة_بريدة #شرموطة #مصريه_قحبه #قحبه_مصرية,OFF,HS1,VLG,NOT_VIO
560,اللي يقولون م نشوف انه مزيون وعادي هم نفسهم اللي يسبون رؤى الصبان انها شينه مدري وش اللي يعجبكم  نفسي اشوف اذواقكم بس #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
561,@USER يخربيتك دا قرف,OFF,NOT_HS,NOT_VLG,NOT_VIO
562,"اكثر شخص ينرفزك ؟
١-يسمعك ويتجاهل
٢-يقرا ولا يرد
٣-يناديك ويكرر اسمك اكثر من مره 
٤-كلامه الصح والكل... URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
563,RT @USER كيف الجلسات معاكم شباب URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
564,@USER بسم الله علي مع نفسك ابشرك ماعندنا عيال عم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
565,الله ياخذ منبهات الجالكسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
566,@USER بطني مالهم الا قال like,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
567,#بايع_الكليجا  والله وسامته عاديه ماتستاهل ترند فيه من هو أحلى منه ماشفت فيه زوود عشان كل هالضجه الحمدلله والشكر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
568,"RT @USER تدري وش اللي يرفع الضغط بالليل .   
الشبكه تعطيك ارسال كذاااااااب 

منتصف العمر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
569,يمه يجلط رايح لندن وماهي عاجبته يقول مافيه شي يسوى بالله هذا حطوه بربع الخالي بشهر ثمانيه عشان يتعض قال لندن ماهي حلوه  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
570,"#صلاه_الجنازه_القادمه_انت
ماني شايل الا هم صنة الكافور
عادي تستبدلونه بلوشنات من بودي شوب الله يكتب لكم اجري",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
571,الله يلعنه من يووم,OFF,NOT_HS,NOT_VLG,NOT_VIO
572,"@USER منجد
الرجال يدعون المثاليه ويستشرف علينا ومافي اخبث منهم
المشكله بعضهم متزوجين وواحد في سن جدي مايستحون ع عمرهم",OFF,HS6,NOT_VLG,NOT_VIO
573,@USER انزلع مليت منك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
574,@USER استغفر الله بس ماخذ حلق زوجته,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
575,RT @USER انا جيت وين قهوتكم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
576,ايه يا وليه م فيش صباح الخير وين الفطار@USER,OFF,NOT_HS,NOT_VLG,NOT_VIO
577,@USER فقعوا كرشتك,OFF,NOT_HS,NOT_VLG,NOT_VIO
578,"سيببوو ليي ودد الحرراامم دهه!!  
 URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
579,@USER كفو اجلدهم,OFF,NOT_HS,NOT_VLG,VIO
580,الحينن كلهم يقولو زهرانيه يععني ظرفاء URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
581,"@USER شكراً لكم بس بلاش أغنية وطني النهار من فضلكم
فيها مشاعر ألم وبرمجة الغزو، مش عايزين بكاء،
ولا ده نوع من علاجات الصدمة؟؟",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
582,الله يصبرني لين ٣ ونص,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
583,"رسمياً

سوني تعلن عن جهازين #XperiaXZ2  و #XperiaXZ2Compact بتصميم جديد واطراف شاشة اقل من السابق بحجم 5.7” وبدقة FHD+

كاميرة من الخلف بتصوير 4K/60fps
وتصوير بطيئ 960fps بدقة 1080p 
سماعتين بالامام
بدون منفذ سماعه 
الرام 4GB
بطارية 3180mAh
مافي اسعار للحين!

. URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
584,"RT @USER هركب وادوس #بنزين⛽
علي النااااس ال مش #سلكين?",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
585,"@USER يسلمو هاليدين 

انا بصراحه مصدوم حيل ..
معقوله فيه ناس كذا ...
بليز بليز نور
 مره ثانيه علق علي المنشن ممنوع دخول الارهابيين",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
586,@USER الحين الرجال يغطي وجهه خوفاً من الفتنه ثم يلحقونه الضفادع,OFF,HS6,NOT_VLG,NOT_VIO
587,@USER كلهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
588,@USER نهي تنتهك ماعندك سالفه انت ارق بنت بتويتر ولا مشاكل ولا شي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
589,@USER خايس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
590,يا  #عبدالعزيز_الغيامة الكارثه اكبر اذا عداها #تركي_آل_الشيخ  لك ترا جدار الباطن مهوبقصير للهدرجه تقلل من شأنه  واتمنى ايضا من إدارة الباطن ماتمشيها للآشكال هذي بالتطاول والتقليل من نادينا  العزيز #الباطن,OFF,NOT_HS,NOT_VLG,NOT_VIO
591,@USER اي والله فشيلة الله يهديهم ولا يكثر من امثالهم يفشلون والله والا من متى كانوا الخليجيات قليلات حيّا والله قبل يضربون فينا الأمثال,OFF,HS6,NOT_VLG,NOT_VIO
592,@USER احوال العثيم الي برياضض شفو لكم حل لمشكلتكم انا بطاقتي ماستلمتها لها شهر واكثرر عدلو غلطكم حسبي الله عليكم حاطيني تجديد وناا فاقد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
593,ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه صذق على الاقل اخونا المسلم يستاهل الرزق  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
594,"RT @USER ⠀
#بضحك 
عليك وابتعد 
ولو #تستحي 
لا لا ترد 
#مثلك 
بهالدنيا كثيير ‼️
مثلي #انا 
مافي احد 
لو #جيتني 
راح 
#اجرحك 
لا تقت…",OFF,NOT_HS,NOT_VLG,NOT_VIO
595,"RT @USER هل تعلموون الفرق بين صوتي وصوت الرصآصه 
الرصآصه تآخذ الروح  
وصوتي يرد الروح

وﻵ حد يقولي فويس",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
596,منظمة الصحة العالمية تصنف العزاب ضمن ذوي الإعاقة و الاحتياجات الخاصة !¿¡°شيت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
597,"قضية الاغتصاب.. ""دليل جديد"" ضد حفيد مؤسس الإخوان
URL",OFF,HS3,NOT_VLG,NOT_VIO
598,@USER كش عليك ي بخيل,OFF,NOT_HS,NOT_VLG,NOT_VIO
599,@USER طيب الله يسعدك لا تجيب طاري الدين لو سمحت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
600,@USER دور غيرها ي القافط☺,OFF,NOT_HS,NOT_VLG,NOT_VIO
601,@USER مو غلطي اذا الشارع كله مافي موقف وبعضها سيارات قديمة وتاخذ بعض المواقف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
602,@USER اقوى بكثير من دوله استحلت خلال ٣ساعات,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
603,"RT @USER متى أسافر و أشتاق 
 لا أهلي  
وأغنى مليت من طول الهجر  
 وا أبكي عليهم  
وا أمسح دموعي بــالدولارات",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
604,"أنت لا تملك سوى عمر واحد ☝
لذا إبحث عن راحتك وأفعل ما تشاء",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
605,@USER اصلا بطلوووووها نظام ابراج المراقبه ياشيخه انشغلي بنفسك وش ذا المرض اللي فيها واضح مهووسه فيك,OFF,NOT_HS,NOT_VLG,NOT_VIO
606,"@USER خلاص البنات خققققوا عليك ارتاح وترك عنك البعاااااااع 
ههههههههههههههههههه
فاهم الغمازات غلط انت 
لا تشششق وجهك يا بعااااع",OFF,NOT_HS,NOT_VLG,NOT_VIO
607,RT @USER صباحك عسل نحل والنعمة ؛ بس طول ماانت بتتنك مش هنفذلك اللي انت عاوزه ابدا,OFF,NOT_HS,NOT_VLG,NOT_VIO
608,@USER صغير جدة وصغير المملكة الطحلب الضفدع,OFF,HS3,NOT_VLG,NOT_VIO
609,اي والله كملوها لي الخميس URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
610,ابغاء حل للكحه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
611,"@USER ليته يشوف شكله وهو يمارس هذه الطقوس الغريبة والمنفرة .. غريب امره والله وعجيب حاله 
بأي دين ولد واي فكر عاش 
العوض في ابوك ياهتون",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
612,"RT @USER #بايع_الكليجا
الله يخلف ع الحيا راح زمنه بعض المتخلفات فاهمين الحريه غلط عبالها فله وانها ملفته وم تدري انها رخيصصصه مرض",OFF,HS6,NOT_VLG,NOT_VIO
613,"@USER ما اربطها بشعب معين 
الشي المضحك اضحك منه
الا الي بالي بالك معليش ماقدر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
614,"- لما تحب تفضفض لحد وتحكيله عن اسرارك أو حياتك الشخصية .. !!!

- اتأكد انك ماسك عليه كام ذله الاول  من باب الأمان والأطمئنان ...!!!",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
615,@USER لا تتأمل واجد ولا تستعجل بالتخرج ، كانت محبطة للغاية,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
616,"RT @USER تويتر ليه تحذف متابعيني 
انا شنو مسويه لك ليه تكرهني
مرت ابوك انا 
 جاوب 
بينا 
ثار 
بينا دم 
علمني 
ليه هلون 
ليه",OFF,NOT_HS,NOT_VLG,NOT_VIO
617,@USER اجل ترقب الميوت لين ما ينزل بلوراي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
618,RT @USER وش رايكم ؟  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
619,@USER صادقه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
620,"RT @USER #الفيحاء_الاهلي
#طرد_عقيل_من_النادي
#٦٠_الف_اهلاوي_قدام_التعاون

ههههههههههههههههههههههههههههههههههههههههههههههه  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
621,@USER ريحتها زقان,OFF,NOT_HS,NOT_VLG,NOT_VIO
622,لأ عتاب هيشفي جراح ولا هيجيب اللي راح *مسم*,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
623,@USER واو انبهرت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
624,@USER الولد فتنة وجميل ماشاء الله بس ماتوصل مضاجعة  يعني على كذا ماتخلصين كل ماشفتي حلو رحتي تضاجعتي معاه  ماعاد بوه حياء ولا دين,OFF,NOT_HS,NOT_VLG,NOT_VIO
625,@USER فشلونا والله هالمشافيح,OFF,NOT_HS,NOT_VLG,NOT_VIO
626,@USER اربع مو الف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
627,#بايع_الكليجا  ابتلشنا بالمراهقات وقليلات الحيا اختتك ياصبي بطلع الجنبيه,OFF,HS6,NOT_VLG,NOT_VIO
628,"#بايع_الكليجا

اجمل مافي المرأه الحياء 
اذا ذهب الحياء ذهب جمالها


حاولت أصير اخلاق بس المنظر تبن
الزبده :
لابوكم لابو من جمعكم يا الزباله",OFF,HS6,NOT_VLG,NOT_VIO
629,#بايع_الكليجا والله طلعوا الشباب فيهم مزز هيا الحلوين المزز يحطون لي سناباتهم بكحل شباب وبنات اهم شي حلوييين,OFF,NOT_HS,NOT_VLG,NOT_VIO
630,@USER شكرا ليكى لدعم موقفى استاذة اصول ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
631,"كفايه retweets لصورة الكلبوالحاجه.. خلاص كلها بقت كلبجيه؟!
اتفو",OFF,NOT_HS,NOT_VLG,NOT_VIO
632,لوعة كبد.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
633,"@USER 

ايشو هذا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
634,وشوبالنسبة للاجازة اللي انا قضيتها نوم وشكلي هكمل اليوم نايمة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
635,معليه في الوكيند يصير خير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
636,@USER غيري صورة العرض جابت لي نفسيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
637,شغال تمام .. لذلك هو محارب منهم  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
638,التعليقات اللي تصير عليه وربي انا لما اقراها انحرج بقوه عييييب وشق جيببب مو لهدرجة عاد تطيرين اخلاقك على رجال مادرى عن هواء بالك خقي معليك بس بدون مبالغه وشي مقزز  #بايع_الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO
639,"وانابشقتها تجي السلقه اختهاالثاني وبالقوه يشيلون ملابس ويجبروني اسوي بنفسي حركات وصخه وقذره ماكنت اصدق القى فرصه بس وانحاش من شقتها اطلع الشارع بدون ملابس داخليه بس فستاني ارني فيهاوفي اختهاعجائب قدرتك مبغاها يارب في عيالهم ابيها في هافاطمه ورحمه الله لايرحمهم

#افضح_معنفك",OFF,NOT_HS,NOT_VLG,NOT_VIO
640,"@USER القهرررر ان فريق الدشارة مايحتاج إسقاط ولاية !!
هُن خلقة بدون ولي!!
اللي عندهن مجرد ذكور!
والنماذج الوسخة تزداد تفسخاً والمضيق عليها المهدرة مصالحها لن تخرج عن طوق العادات والتقاليد",OFF,HS6,NOT_VLG,NOT_VIO
641,ليش دا تطلعلي حبوب يا,OFF,NOT_HS,NOT_VLG,NOT_VIO
642,شكرا  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
643,@USER حبيبتي بي رويال خلج بعيد عن هالسوالف ولا تخسرين متابعينج بهالمواضيع الواضح من كلام النمران انج معاه فاللي يسويه هالشيء غلط وعيب ومب رجوله كمبدأ بغض النظر عن تصرفاتها الشخصية,OFF,NOT_HS,NOT_VLG,NOT_VIO
644,"RT @USER فيديو عجيب لكلب يحمل جذع شجرة ضخمه في فمه 
يبدو بأن فك الكلاب أقوى ممانتصور  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
645,@USER تعالي واعمل الي انت عاوزو,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
646,"@USER الله يسامحكم .. يوم قد حركت من أبها تعلقون
مفروض تعطونا تعويض عن البنزين فللت
ب ٩٠",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
647,هذا ملابس قوشا روبشينسكي من روسيا، يعتبرونه كشخة بس شكله خايس. URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
648,"RT @USER في آلمستشفيآت لآ يغرگم هدوء
آلممرآت ورآئحة المعقمآت  فخلف
تلگ الأبوآب آروآح تضج بآلاوجآع 
ً
اللـہُم آمَ‘ـَُِــين إشفي كل مر…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
649,@USER ااااههععععخخخخ حسبي الله بببسس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
650,جعل الرجاجيل الطرم ابرك لنا  العن ام الحقد اللي فيهم بس يذكرك بسالفه الاسبوع اللي طاف والشهر اللي طاف والسنة اللي طافت واللي بعدها في لحظة غضب مالت حتى مالت على النوعيه,OFF,NOT_HS,NOT_VLG,NOT_VIO
651,يا ليل الليل  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
652,ابي اسحب الاسبوع كله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
653,@USER لأي جهة طارت هالتغنيجة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
654,اكره الي ي ت ص ن ع و ن .,OFF,NOT_HS,NOT_VLG,NOT_VIO
655,@USER هيئ باقت كده,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
656,@USER هههههه شال روحك فيدك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
657,@USER حتى ذا بدأ يطبل لبلووتوو,OFF,NOT_HS,NOT_VLG,NOT_VIO
658,"@USER لا طبعا استغفر الله 
الله يستر علينا وعليها ويرزقها بنت الحلال",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
659,@USER ويييع.‍♂️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
660,احسن مره منحطات  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
661,صباح ملئ ب 'عيني فيه و أقول إِخِيه’ ☀️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
662,@USER حركات كفار,OFF,HS2,NOT_VLG,NOT_VIO
663,@USER اول لايك ما استاهل أضافه ؟؟️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
664,"كاظم الساهر يقول 
احتاج شيئ يجعلني احزن

‍♂تعال 
عندنا وشجع النصر يخليك تعوووي مثل الجعري 

ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
665,يعععععععع  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
666,@USER انشلخ لوح على راس التيس,OFF,NOT_HS,NOT_VLG,NOT_VIO
667,RT @USER أغلب أسباب إبتسامتي سواليف مخي و أنتم خلوكم على تذكرتك فتبسمت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
668,@USER بطرش لعن ابو ذوقك,OFF,NOT_HS,NOT_VLG,NOT_VIO
